header,true_label,true_binary,v3_bin_pred,v3_bin_conf,v3_sf_pred,v3_sf_conf,v4_bin_pred,v4_bin_conf,v4_sf_pred,v4_sf_conf,seq_length,modeled_sf,binary_eval,v3_bin_correct,v4_bin_correct,both_bin_correct,both_bin_wrong,v3_sf_correct,v4_sf_correct,both_sf_wrong
Unknown_230-fAmmMar#Unknown,None,0,1,0.89072174,DNA/hAT,0.70706236,1,0.99992883,DNA/hAT,0.9177892,1241,False,True,False,False,False,True,True,True,False
Unknown_305-aEleCoq#DNA,None,0,1,0.8907216,DNA,0.9562006,1,0.9999604,DNA,0.91054225,530,False,True,False,False,False,True,True,True,False
hAT_323-aEngPus#DNA/hAT,None,0,1,0.8907106,DNA/hAT,0.81974614,1,0.9014583,DNA/hAT,0.9212138,8578,False,True,False,False,False,True,True,True,False
hAT_43-rEryReg#Unknown,None,0,1,0.8903726,DNA,0.7057729,1,0.9999896,DNA,0.919127,4648,False,True,False,False,False,True,True,True,False
Unknown_118-kMyxGlu#DNA,None,0,1,0.8902935,DNA/TcMar-Tc1,0.42643753,1,0.9869817,DNA/PiggyBac,0.49435127,1061,False,True,False,False,False,True,True,True,False
Unknown_121-aGeoSer#DNA,None,0,1,0.89027476,DNA,0.8930888,1,0.88058007,DNA,0.9008921,1847,False,True,False,False,False,True,True,True,False
hAT_12-fTraTra#DNA/hAT,None,0,1,0.8901091,DNA/hAT,0.7839814,1,0.99974555,DNA/hAT,0.91280293,2396,False,True,False,False,False,True,True,True,False
hAT_612-aEngPus#DNA/hAT,None,0,1,0.8899955,DNA/hAT,0.8021875,1,0.7993757,DNA/hAT,0.9123677,7832,False,True,False,False,False,True,True,True,False
hAT_7-fPerMag#DNA/hAT,None,0,1,0.88998824,DNA/hAT,0.78544754,1,0.9999249,DNA/hAT,0.9197675,3734,False,True,False,False,False,True,True,True,False
Unknown_12-aDenEbr#Unknown,None,0,1,0.8899784,DNA/PiggyBac,0.37403363,1,0.97095966,DNA,0.44080216,4658,False,True,False,False,False,True,True,True,False
Unknown_150-kAplTur#Unknown,None,0,1,0.8899771,DNA/hAT,0.7654454,1,0.99954706,DNA,0.84747404,2049,False,True,False,False,False,True,True,True,False
Unknown_16-rSteOdo#DNA/hAT,None,0,1,0.8899419,DNA/hAT,0.6235327,1,0.9999529,DNA/hAT,0.919401,1721,False,True,False,False,False,True,True,True,False
Unknown_353-kAplTur#DNA,None,0,1,0.88989127,DNA/CMC,0.3684383,1,0.9996189,DNA/TcMar-Tc1,0.9225544,5418,False,True,False,False,False,True,True,True,False
Unknown_25-fBarBar#DNA/PIF-Harbinger,None,0,1,0.88973504,DNA/PIF-Harbinger,0.6715343,1,0.99936503,DNA/PIF-Harbinger,0.9453999,1649,False,True,False,False,False,True,True,True,False
Unknown_6-rLacAgi#DNA/hAT,None,0,1,0.88969606,DNA/hAT,0.721145,1,0.81179535,DNA,0.89103895,2099,False,True,False,False,False,True,True,True,False
hAT_82-aRhiBiv#DNA/hAT,None,0,1,0.8896703,DNA/hAT,0.7072968,1,0.99985075,DNA/hAT,0.91809213,4594,False,True,False,False,False,True,True,True,False
hAT_350-aMixFle#DNA/hAT,None,0,1,0.88956493,DNA/hAT,0.7044685,1,0.98526645,DNA/hAT,0.91703784,6862,False,True,False,False,False,True,True,True,False
hAT_16-fPolLow#DNA/hAT,None,0,1,0.88952494,DNA/hAT,0.71958005,1,0.9999597,DNA/hAT,0.9165291,2916,False,True,False,False,False,True,True,True,False
hAT_81-rDibSmi#DNA,None,0,1,0.8893945,DNA,0.9332146,1,0.99994457,DNA/hAT,0.92276555,1242,False,True,False,False,False,True,True,True,False
Unknown_1002-fPorCra#DNA,None,0,1,0.8893514,DNA/PiggyBac,0.6721871,1,0.99977845,DNA/PiggyBac,0.90341556,1954,False,True,False,False,False,True,True,True,False
Unknown_4-fGadMor#Unknown,None,0,1,0.88932127,DNA,0.28930512,1,0.9985411,DNA/PiggyBac,0.90906036,2577,False,True,False,False,False,True,True,True,False
hAT_67-aEngPus#DNA/hAT,None,0,1,0.8891114,DNA/hAT,0.8150093,1,0.94556713,DNA/hAT,0.9205729,9496,False,True,False,False,False,True,True,True,False
hAT_6-rPodSic#DNA/hAT,None,0,1,0.888996,DNA/hAT,0.68879586,1,0.9999207,DNA/hAT,0.91829497,2975,False,True,False,False,False,True,True,True,False
Unknown_192-aDenEbr#Unknown,None,0,1,0.88895607,DNA,0.9442879,1,0.99992895,DNA/hAT,0.91838473,655,False,True,False,False,False,True,True,True,False
Unknown_186-rEryReg#Unknown,None,0,1,0.8889013,DNA/hAT,0.7819732,1,0.9994536,DNA/hAT,0.9157788,1578,False,True,False,False,False,True,True,True,False
hAT_238-aXenPet#DNA/hAT,None,0,1,0.8886757,DNA/hAT,0.77823395,1,0.95686984,DNA/hAT,0.9188547,7202,False,True,False,False,False,True,True,True,False
hAT_12-fLamInc#DNA,None,0,1,0.88852304,DNA/Academ-1,0.5472853,1,0.9772191,DNA,0.44919834,3260,False,True,False,False,False,True,True,True,False
PiggyBac_1-fAngAng#DNA/PiggyBac,None,0,1,0.8884928,DNA,0.3230357,1,0.8139118,DNA/TcMar-Tc1,0.33983472,3757,False,True,False,False,False,True,True,True,False
hAT_118-fDirArg#DNA/hAT,None,0,1,0.88839865,DNA/hAT,0.7101815,1,0.99848,DNA,0.8905318,6828,False,True,False,False,False,True,True,True,False
Unknown_169-aGeoSer#Unknown,None,0,1,0.88837475,DNA/hAT,0.56280094,1,0.86429423,DNA/hAT,0.9135936,1695,False,True,False,False,False,True,True,True,False
PiggyBac_2-fRutRut#DNA/PiggyBac,None,0,1,0.88821423,DNA/PiggyBac,0.43554392,1,0.9989058,DNA/PiggyBac,0.91775584,4456,False,True,False,False,False,True,True,True,False
Unknown_71-kAplTur#Unknown,None,0,1,0.8881937,DNA/hAT,0.7485969,1,0.9997639,DNA/CMC,0.9187576,2874,False,True,False,False,False,True,True,True,False
Unknown_23-aRhiBiv#DNA/hAT,None,0,1,0.8881283,DNA/hAT,0.7521365,1,0.9761055,DNA/hAT,0.9082197,1166,False,True,False,False,False,True,True,True,False
hAT_80-fNotRos#DNA/hAT,None,0,1,0.8880986,DNA/hAT,0.8013102,1,0.9999505,DNA/hAT,0.9221344,3117,False,True,False,False,False,True,True,True,False
CMC_3-kAscMen#DNA/CMC,None,0,1,0.88806623,DNA/CMC,0.44976875,1,0.9994332,DNA/CMC,0.90797615,7165,False,True,False,False,False,True,True,True,False
Unknown_29-aBomVar#Unknown,None,0,1,0.88805103,DNA/PIF-Harbinger,0.33982232,1,0.99965906,DNA/PiggyBac,0.9001258,4718,False,True,False,False,False,True,True,True,False
hAT_288-aMixFle#DNA/hAT,None,0,1,0.88771826,DNA/hAT,0.68607736,1,0.9842829,DNA/hAT,0.9171608,7372,False,True,False,False,False,True,True,True,False
hAT_8-kClaLep#Unknown,None,0,1,0.8877005,DNA/TcMar-Tc1,0.44774106,1,0.99833506,DNA/hAT,0.9154353,2211,False,True,False,False,False,True,True,True,False
hAT_46-kAplTur#DNA/hAT,None,0,1,0.887604,DNA/hAT,0.67453945,1,0.9999373,DNA/hAT,0.9215104,3239,False,True,False,False,False,True,True,True,False
hAT_87-rDibSmi#DNA,None,0,1,0.8874781,DNA,0.941352,1,0.99989057,DNA/hAT,0.9187345,1193,False,True,False,False,False,True,True,True,False
hAT_165-fDirArg#DNA/hAT,None,0,1,0.8874114,DNA/PIF-Harbinger,0.42065603,1,0.97903115,DNA/hAT,0.8857304,5024,False,True,False,False,False,True,True,True,False
hAT_3-aBomVar#DNA/hAT,None,0,1,0.8873705,DNA/CMC,0.3028639,1,0.97623426,DNA/TcMar-Tc1,0.58411574,18618,False,True,False,False,False,True,True,True,False
Unknown_39-kMyxGlu#DNA,None,0,1,0.8873565,DNA/TcMar-Tc1,0.24882372,1,0.9999654,DNA,0.91408837,1317,False,True,False,False,False,True,True,True,False
Unknown_79-aGeoSer#DNA,None,0,1,0.8873047,DNA,0.89636743,1,0.593007,DNA,0.9040989,2039,False,True,False,False,False,True,True,True,False
hAT_105-aXenPet#DNA/hAT,None,0,1,0.8872776,DNA/hAT,0.7781819,1,0.96636784,DNA/hAT,0.91774946,7657,False,True,False,False,False,True,True,True,False
hAT_2-fNotRos#DNA/hAT,None,0,1,0.88727456,DNA/Academ-1,0.71438813,1,0.9997676,DNA/hAT,0.9158784,5081,False,True,False,False,False,True,True,True,False
hAT_76-rPodErh#Unknown,None,0,1,0.8870936,DNA,0.86113226,1,0.9999713,DNA,0.9140499,868,False,True,False,False,False,True,True,True,False
Unknown_364-aGeoSer#DNA,None,0,1,0.88699484,DNA,0.89810973,1,0.99990165,DNA/hAT,0.91880834,664,False,True,False,False,False,True,True,True,False
Unknown_297-aEleCoq#DNA,None,0,1,0.88694173,DNA,0.95313793,1,0.9999193,DNA,0.9126941,530,False,True,False,False,False,True,True,True,False
Unknown_366-fSarPil#Unknown,None,0,1,0.8868342,DNA/hAT,0.7954265,1,0.99850535,DNA,0.8912332,1451,False,True,False,False,False,True,True,True,False
hAT_292-aRhiDor#DNA/hAT,None,0,1,0.8866425,DNA/hAT,0.75902796,1,0.9147024,DNA/hAT,0.9263358,8045,False,True,False,False,False,True,True,True,False
Unknown_298-aEleCoq#DNA,None,0,1,0.8864294,DNA,0.93054086,1,0.9999392,DNA,0.9107614,530,False,True,False,False,False,True,True,True,False
Unknown_457-fGobGob#Unknown,None,0,1,0.8864243,DNA/hAT,0.70518005,1,0.9998833,DNA/hAT,0.88218546,1316,False,True,False,False,False,True,True,True,False
hAT_12-fEchVip#DNA/hAT,None,0,1,0.8863933,DNA/hAT,0.8390193,1,0.9998173,DNA,0.89718527,1166,False,True,False,False,False,True,True,True,False
hAT_780-aEngPus#DNA/hAT,None,0,1,0.88626164,DNA/hAT,0.812828,1,0.9722654,DNA/hAT,0.9160055,9748,False,True,False,False,False,True,True,True,False
hAT_472-aEleCoq#DNA/hAT,None,0,1,0.8862571,DNA/hAT,0.8000311,1,0.9582125,DNA/hAT,0.9202206,7108,False,True,False,False,False,True,True,True,False
Unknown_42-rDibSmi#DNA,None,0,1,0.88616556,DNA,0.71425915,1,0.99990463,DNA/hAT,0.43228856,1185,False,True,False,False,False,True,True,True,False
hAT_35-fPlePla#DNA/hAT,None,0,1,0.8858405,DNA/hAT,0.76156855,1,0.9999573,DNA/hAT,0.9169034,2869,False,True,False,False,False,True,True,True,False
Unknown_524-fPorCra#DNA,None,0,1,0.8858066,DNA/CMC,0.36618924,1,0.9996599,DNA,0.71519643,6528,False,True,False,False,False,True,True,True,False
hAT_450-aEleCoq#DNA/hAT,None,0,1,0.88578165,DNA/hAT,0.7914976,1,0.963534,DNA/hAT,0.9192844,7153,False,True,False,False,False,True,True,True,False
hAT_59-aRanImi#DNA/hAT,None,0,1,0.8857189,DNA/hAT,0.778379,1,0.99921536,DNA/hAT,0.9245429,15050,False,True,False,False,False,True,True,True,False
Unknown_225-fScaEry#DNA,None,0,1,0.88569814,DNA,0.7781658,1,0.99924964,DNA,0.9005789,1049,False,True,False,False,False,True,True,True,False
PIF-ISL2EU_4-fPorCra#DNA/PIF-ISL2EU,None,0,1,0.8856602,DNA/CMC,0.29495767,1,0.9853151,DNA/CMC,0.6776064,4670,False,True,False,False,False,True,True,True,False
hAT_83-aRhiBiv#DNA/hAT,None,0,1,0.8854221,DNA/hAT,0.6853209,1,0.9488712,DNA/TcMar-Tc1,0.8521319,4531,False,True,False,False,False,True,True,True,False
Unknown_78-fBorAnt#DNA,None,0,1,0.88529646,DNA,0.26516002,1,0.9999901,DNA,0.9083644,2433,False,True,False,False,False,True,True,True,False
PiggyBac_2-fTriRos#DNA/PiggyBac,None,0,1,0.8852105,DNA/PiggyBac,0.44358295,1,0.98960096,DNA/TcMar-Tc1,0.4960121,5423,False,True,False,False,False,True,True,True,False
Unknown_242-aRhiDor#DNA/hAT,None,0,1,0.88478786,DNA/hAT,0.74541336,1,0.99993,DNA/hAT,0.920435,771,False,True,False,False,False,True,True,True,False
hAT_23-fBarBar#DNA/hAT,None,0,1,0.8846725,DNA/hAT,0.82985187,1,0.99996877,DNA/hAT,0.9216098,1258,False,True,False,False,False,True,True,True,False
Unknown_183-rEryReg#DNA,None,0,1,0.88465625,DNA,0.8785418,1,0.9999012,DNA,0.91308063,1598,False,True,False,False,False,True,True,True,False
Unknown_132-kAplTur#DNA,None,0,1,0.8845436,DNA/hAT,0.37219024,1,0.99973506,DNA/TcMar-Tc1,0.9277174,6150,False,True,False,False,False,True,True,True,False
hAT_76-fProPar#DNA/hAT,None,0,1,0.88452154,DNA/hAT,0.79241896,1,0.9999474,DNA/hAT,0.9179241,1478,False,True,False,False,False,True,True,True,False
Unknown_231-fAmmMar#Unknown,None,0,1,0.8844421,DNA/hAT,0.70284116,1,0.9999292,DNA/hAT,0.91772,1241,False,True,False,False,False,True,True,True,False
hAT_74-aEngPus#DNA/hAT,None,0,1,0.884422,DNA/hAT,0.7474514,1,0.92703927,DNA/hAT,0.9203549,4532,False,True,False,False,False,True,True,True,False
Unknown_10-fLimLim#DNA/hAT,None,0,1,0.8844156,DNA/hAT,0.83710575,1,0.723711,DNA/hAT,0.93167955,901,False,True,False,False,False,True,True,True,False
Unknown_536-fSarPil#Unknown,None,0,1,0.88439333,DNA/hAT,0.8756013,1,0.9997831,DNA/hAT,0.86887217,1105,False,True,False,False,False,True,True,True,False
hAT_113-fGobGob#DNA,None,0,1,0.8839852,DNA,0.6488305,1,0.99977916,DNA,0.8980398,1261,False,True,False,False,False,True,True,True,False
Academ-1_278-kMyxGlu#DNA/Academ-1,None,0,1,0.88396496,DNA/Academ-1,0.59817237,1,0.9999801,DNA/Academ-1,0.9232627,3729,False,True,False,False,False,True,True,True,False
Unknown_128-aGeoSer#DNA,None,0,1,0.88385177,DNA,0.8880537,1,0.9993641,DNA,0.91388273,1802,False,True,False,False,False,True,True,True,False
hAT_6-mPanPan#Unknown,None,0,1,0.8836153,DNA/hAT,0.523613,1,0.9980281,DNA/PIF-Harbinger,0.8811098,5669,False,True,False,False,False,True,True,True,False
hAT_372-fDirArg#DNA,None,0,1,0.8836109,DNA,0.75655687,1,0.9999641,DNA,0.9154544,2336,False,True,False,False,False,True,True,True,False
Unknown_47-rPodVau#DNA,None,0,1,0.883579,DNA,0.85307306,1,0.9999199,DNA,0.90769315,1323,False,True,False,False,False,True,True,True,False
Unknown_28-aRhiBiv#DNA/hAT,None,0,1,0.8835383,DNA/hAT,0.7665531,1,0.98191607,DNA/hAT,0.9060968,1159,False,True,False,False,False,True,True,True,False
hAT_27-fPolPol#DNA/hAT,None,0,1,0.8834976,DNA/hAT,0.7117992,1,0.97016495,DNA/PiggyBac,0.79148465,4183,False,True,False,False,False,True,True,True,False
Unknown_40-rEryReg#DNA,None,0,1,0.8834771,DNA,0.9546977,1,0.9898134,DNA,0.9211169,902,False,True,False,False,False,True,True,True,False
hAT_41-fPolPol#DNA/hAT,None,0,1,0.8834715,DNA/hAT,0.7220121,1,0.99974984,DNA/hAT,0.9255708,3154,False,True,False,False,False,True,True,True,False
hAT_663-aPelLes#DNA/hAT,None,0,1,0.88336575,DNA/hAT,0.61730546,1,0.9747892,DNA/hAT,0.9144063,18144,False,True,False,False,False,True,True,True,False
PiggyBac_22-aPleWal#DNA/PiggyBac,None,0,1,0.88336366,DNA/PiggyBac,0.91918486,1,0.99893886,DNA/PiggyBac,0.902644,10224,False,True,False,False,False,True,True,True,False
Unknown_179-rEryReg#DNA/hAT,None,0,1,0.88331395,DNA/hAT,0.70470905,1,0.99933606,DNA/hAT,0.9072179,1662,False,True,False,False,False,True,True,True,False
Unknown_193-aPleWal#DNA,None,0,1,0.88310486,DNA,0.94810647,1,0.9989505,DNA,0.91418904,1004,False,True,False,False,False,True,True,True,False
hAT_82-kAplTur#Unknown,None,0,1,0.8831047,DNA/hAT,0.7349256,1,0.9996086,DNA,0.88814646,2686,False,True,False,False,False,True,True,True,False
hAT_26-kTriCli#DNA/hAT,None,0,1,0.8830819,DNA/CMC,0.29813817,1,0.99942255,DNA,0.9007608,3431,False,True,False,False,False,True,True,True,False
TcMar-Tc1_13-fNeoGra#DNA/TcMar-Tc1,None,0,1,0.8829066,DNA/TcMar-Tc1,0.60930634,1,0.9998597,DNA/TcMar-Tc1,0.92073303,1644,False,True,False,False,False,True,True,True,False
Unknown_196-rEryReg#Unknown,None,0,1,0.8828617,DNA,0.8419556,1,0.9994506,DNA,0.91516006,1398,False,True,False,False,False,True,True,True,False
PIF-Harbinger_20-aGasCar#DNA/PIF-Harbinger,None,0,1,0.8825839,DNA/PIF-Harbinger,0.7149131,1,0.9999306,DNA/PIF-Harbinger,0.91984475,4935,False,True,False,False,False,True,True,True,False
Unknown_20-aRhiBiv#DNA/hAT,None,0,1,0.88243794,DNA/hAT,0.76522756,1,0.9856322,DNA/hAT,0.9070307,1167,False,True,False,False,False,True,True,True,False
hAT_342-aGeoSer#Unknown,None,0,1,0.88231164,DNA/hAT,0.31063607,1,0.9998615,DNA/PIF-Harbinger,0.8953828,6953,False,True,False,False,False,True,True,True,False
hAT_90-rDibSmi#DNA,DNA,1,0,0.88221645,DNA,0.9190622,0,1.0,DNA,1.0,1158,True,True,False,False,False,True,True,True,False
hAT_4-fMelGel#DNA/hAT,None,0,1,0.8821925,DNA/hAT,0.7319137,1,0.9998503,DNA,0.8497052,2317,False,True,False,False,False,True,True,True,False
Unknown_187-aManAur#DNA,None,0,1,0.8820996,DNA/TcMar-Tc1,0.6006171,1,0.99994516,DNA,0.91064936,616,False,True,False,False,False,True,True,True,False
Unknown_438-aManAur#DNA,None,0,1,0.88202804,DNA,0.56591153,1,0.99989057,DNA,0.91739243,7979,False,True,False,False,False,True,True,True,False
Unknown_273-aManAur#DNA,None,0,1,0.88186765,DNA,0.68923604,1,0.9999449,DNA,0.91732484,5879,False,True,False,False,False,True,True,True,False
hAT_185-fNanAnt#DNA/hAT,None,0,1,0.88185745,DNA/hAT,0.9180612,1,0.9999665,DNA/hAT,0.9183007,795,False,True,False,False,False,True,True,True,False
Rex-Babar_5-fPorCra#LINE/Rex-Babar,None,0,1,0.88184345,DNA/PIF-Harbinger,0.23758918,1,0.999853,DNA,0.8992325,4678,False,True,False,False,False,True,True,True,False
Unknown_27-rPodMur#DNA/hAT,None,0,1,0.8816967,DNA/hAT,0.7918027,1,0.9993381,DNA/hAT,0.9178173,1618,False,True,False,False,False,True,True,True,False
hAT_20-rPodFil#Unknown,None,0,1,0.8816228,DNA,0.79687953,1,0.99990714,DNA/hAT,0.92265445,1298,False,True,False,False,False,True,True,True,False
hAT_690-aRhiDor#DNA/hAT,None,0,1,0.881554,DNA/hAT,0.7211662,1,0.9166435,DNA/hAT,0.9248529,7306,False,True,False,False,False,True,True,True,False
hAT_660-aRhiDor#DNA/hAT,None,0,1,0.8814387,DNA/hAT,0.7574066,1,0.9983443,DNA/hAT,0.9145834,8888,False,True,False,False,False,True,True,True,False
Academ-1_14-fNanAnt#DNA/Academ-1,None,0,1,0.8812407,DNA/Academ-1,0.5693825,1,0.9565653,DNA/TcMar-Tc1,0.860514,3392,False,True,False,False,False,True,True,True,False
hAT_950-aEngPus#DNA/hAT,None,0,1,0.8812108,DNA/hAT,0.7750795,1,0.9753855,DNA/hAT,0.9157161,9629,False,True,False,False,False,True,True,True,False
PIF-Harbinger_3-fSarPil#DNA/PIF-Harbinger,DNA/PIF-Harbinger,1,0,0.8811714,DNA/hAT,0.28132525,0,0.9828583,DNA/TcMar-Tc1,0.5544625,3636,True,True,False,False,False,True,False,False,True
Unknown_29-rThaEle#Unknown,None,0,1,0.8809266,DNA,0.7740624,1,0.99999046,DNA,0.9139984,1695,False,True,False,False,False,True,True,True,False
hAT_244-aMixFle#DNA/hAT,None,0,1,0.8809157,DNA/hAT,0.82339853,1,0.56535685,DNA/hAT,0.87089247,8087,False,True,False,False,False,True,True,True,False
hAT_471-aRhiDor#DNA/hAT,None,0,1,0.88066447,DNA/hAT,0.69585806,1,0.9304132,DNA/hAT,0.9245647,7710,False,True,False,False,False,True,True,True,False
hAT_4-fSynAcu#DNA/hAT,None,0,1,0.8806467,DNA/hAT,0.79549706,1,0.99994516,DNA/hAT,0.9154804,2748,False,True,False,False,False,True,True,True,False
Unknown_66-rPodErh#DNA/hAT,None,0,1,0.8806306,DNA/hAT,0.6790723,1,0.9998528,DNA/hAT,0.7033809,1685,False,True,False,False,False,True,True,True,False
Unknown_1062-fLeuLeu#DNA/hAT,None,0,1,0.88043994,DNA/hAT,0.68020684,1,0.99294525,DNA,0.52037746,1707,False,True,False,False,False,True,True,True,False
Unknown_189-aDenEbr#Unknown,None,0,1,0.88038826,DNA,0.95471203,1,0.9999362,DNA/hAT,0.9191396,656,False,True,False,False,False,True,True,True,False
Unknown_22-aRhiBiv#DNA/hAT,None,0,1,0.880172,DNA/hAT,0.75540096,1,0.98449904,DNA/hAT,0.9093474,1167,False,True,False,False,False,True,True,True,False
hAT_251-aMixFle#DNA/hAT,None,0,1,0.8800026,DNA/hAT,0.7432627,1,0.93249524,DNA/hAT,0.92396635,7935,False,True,False,False,False,True,True,True,False
Unknown_92-rPodFil#DNA,None,0,1,0.8799322,DNA,0.9303918,1,0.9999329,DNA,0.9114907,1058,False,True,False,False,False,True,True,True,False
Unknown_99-aPelLes#DNA,None,0,1,0.8799042,DNA,0.8435058,1,0.99994063,DNA,0.9160126,2504,False,True,False,False,False,True,True,True,False
Unknown_4-fEutGur#DNA,None,0,1,0.87977546,DNA,0.5613332,1,0.9997023,DNA,0.90848833,2827,False,True,False,False,False,True,True,True,False
PiggyBac_10-kTriCli#DNA/PiggyBac,None,0,1,0.87964004,DNA/PiggyBac,0.5622909,1,0.9991247,DNA/PiggyBac,0.90913206,3199,False,True,False,False,False,True,True,True,False
hAT_31-rElgMul#DNA/hAT,None,0,1,0.87959844,DNA/hAT,0.71164244,1,0.9991105,DNA/hAT,0.91225725,4154,False,True,False,False,False,True,True,True,False
Unknown_65-aGeoSer#DNA/hAT,None,0,1,0.87956625,DNA/hAT,0.584951,1,0.999049,DNA/hAT,0.9212728,2069,False,True,False,False,False,True,True,True,False
CMC_2-fPerMag#DNA/CMC,None,0,1,0.8795629,DNA/CMC,0.5452815,1,0.96005505,DNA,0.8236823,5765,False,True,False,False,False,True,True,True,False
hAT_328-aEleCoq#DNA/hAT,None,0,1,0.8795617,DNA/hAT,0.7577187,1,0.97749525,DNA/hAT,0.91737175,7483,False,True,False,False,False,True,True,True,False
Unknown_183-aXenPet#DNA,None,0,1,0.879498,DNA,0.75400895,1,0.99993086,DNA,0.9100734,789,False,True,False,False,False,True,True,True,False
Academ-1_7-fEleAnt#DNA/Academ-1,None,0,1,0.8794218,DNA/hAT,0.32863253,1,0.997218,DNA,0.7933669,10587,False,True,False,False,False,True,True,True,False
PiggyBac_4-fRhaSp.#DNA/PiggyBac,None,0,1,0.8794041,DNA/PiggyBac,0.6372785,1,0.99717987,DNA/PiggyBac,0.40603125,3137,False,True,False,False,False,True,True,True,False
hAT_62-fAciRut#DNA/hAT,None,0,1,0.87939227,DNA/CMC,0.2961283,1,0.9628616,DNA/hAT,0.9160364,2358,False,True,False,False,False,True,True,True,False
hAT_393-aMixFle#DNA/hAT,None,0,1,0.8793162,DNA/hAT,0.7830325,1,0.91184765,DNA/hAT,0.9270985,6422,False,True,False,False,False,True,True,True,False
hAT_4-fScaArg#DNA/hAT,None,0,1,0.8792952,DNA/hAT,0.7888791,1,0.9999031,DNA/hAT,0.913856,2255,False,True,False,False,False,True,True,True,False
Unknown_457-fAstMex#DNA,None,0,1,0.8790966,DNA/TcMar-Tc1,0.41401532,1,0.72012204,DNA/TcMar-Tc1,0.80028194,1197,False,True,False,False,False,True,True,True,False
Unknown_265-aGasCar#DNA,None,0,1,0.8790782,DNA,0.6678143,1,0.9999696,DNA,0.9126583,2533,False,True,False,False,False,True,True,True,False
Unknown_102-aBufBuf#Unknown,None,0,1,0.8790367,DNA/PIF-Harbinger,0.6892589,1,0.9992405,DNA,0.893322,1621,False,True,False,False,False,True,True,True,False
hAT_53-fMelBoe#DNA/hAT,None,0,1,0.8788612,DNA/hAT,0.77173364,1,0.992861,DNA/hAT,0.8952697,3919,False,True,False,False,False,True,True,True,False
hAT_75-kTriCli#DNA/hAT,None,0,1,0.8787961,DNA/hAT,0.80030966,1,0.9992167,DNA,0.7514819,2742,False,True,False,False,False,True,True,True,False
Unknown_856-fPorCra#DNA,None,0,1,0.87879115,DNA,0.79654753,1,0.9998807,DNA,0.88085085,10267,False,True,False,False,False,True,True,True,False
hAT_37-fCorLav#DNA/hAT,None,0,1,0.87873167,DNA/hAT,0.74612665,1,0.9999558,DNA/hAT,0.91936177,2769,False,True,False,False,False,True,True,True,False
TcMar-Tc1_2-fMicVar#DNA/TcMar-Tc1,None,0,1,0.878715,DNA/TcMar-Tc1,0.8094302,1,0.9998733,DNA/TcMar-Tc1,0.9169084,1616,False,True,False,False,False,True,True,True,False
hAT_371-aXenPet#DNA/hAT,None,0,1,0.87863004,DNA/hAT,0.79756516,1,0.95390224,DNA/hAT,0.9185299,6362,False,True,False,False,False,True,True,True,False
CMC_2-fMelBoe#DNA/CMC,None,0,1,0.8785791,DNA/CMC,0.43110308,1,0.9992737,DNA/CMC,0.88675195,6866,False,True,False,False,False,True,True,True,False
Unknown_9-fSebFas#DNA/hAT,None,0,1,0.8785739,DNA/hAT,0.86938155,1,0.9944054,DNA,0.5799462,1295,False,True,False,False,False,True,True,True,False
Unknown_81-rEryReg#DNA,None,0,1,0.87849754,DNA,0.9622796,1,0.9993304,DNA,0.91485125,626,False,True,False,False,False,True,True,True,False
Unknown_77-fBorAnt#DNA,None,0,1,0.8783363,DNA/CMC,0.25016183,1,0.9999902,DNA,0.9092461,2434,False,True,False,False,False,True,True,True,False
hAT_137-rEryReg#Unknown,None,0,1,0.8783273,DNA,0.93861794,1,0.9998217,DNA,0.9138226,1622,False,True,False,False,False,True,True,True,False
